AVERAGE_SPEED_DIFF,AVERAGE_FREE_F1_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_F1_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,SECOND,MINUTE,HOUR,DAY,MONTH,YEAR,AVERAGE_RAIN
0,44.9,1.3,84.6,0,14.0,1017.0,100.0,0.0,1.0,0,0,1,17,9,2018,3.0
0,41.5,0.0,76.1,0,14.0,1019.0,87.0,3.0,4.0,0,0,23,5,5,2019,5.0
1,45.1,3.2,86.6,0,17.0,1022.0,29.0,6.0,0.0,0,0,2,23,10,2018,3.0
3,38.4,33.5,85.7,2,15.0,1027.0,58.0,7.0,2.0,0,0,10,27,2,2019,3.0
1,32.7,16.3,66.2,0,15.0,1029.0,82.0,1.0,3.0,0,0,0,6,12,2018,3.0
3,44.1,71.7,85.4,0,18.0,1023.0,59.0,4.0,0.0,0,0,18,24,10,2018,7.0
3,41.9,60.2,86.6,0,24.0,1023.0,73.0,2.0,0.0,0,0,19,26,9,2018,3.0
2,36.2,36.4,88.7,0,11.0,1024.0,71.0,5.0,1.0,0,0,19,27,1,2019,3.0
0,35.2,6.1,86.1,0,16.0,1016.0,93.0,1.0,3.0,0,0,5,6,7,2019,3.0
0,42.5,0.0,73.9,0,11.0,1022.0,93.0,0.0,3.0,0,0,6,12,12,2018,3.0
1,39.4,5.4,81.8,0,20.0,1014.0,68.0,0.0,0.0,0,0,22,20,8,2018,7.0
0,45.4,2.0,89.2,0,13.0,1016.0,93.0,1.0,0.0,0,0,3,1,8,2018,3.0
0,41.5,0.0,76.3,1,14.0,1013.0,66.0,1.0,0.0,0,0,6,21,4,2019,4.0
1,38.5,11.2,88.4,2,26.0,1021.0,54.0,2.0,0.0,0,0,12,11,9,2018,3.0
3,33.8,47.8,75.8,2,15.0,1019.0,67.0,2.0,2.0,0,0,11,7,6,2019,3.0
3,39.6,45.0,88.3,2,22.0,1011.0,60.0,5.0,1.0,0,0,15,18,10,2018,3.0
0,41.5,0.0,88.9,0,9.0,1027.0,71.0,5.0,0.0,0,0,5,24,2,2019,4.0
1,38.1,11.5,89.9,2,15.0,1021.0,47.0,2.0,0.0,0,0,10,7,10,2018,3.0
3,42.6,108.7,83.3,2,20.0,1020.0,83.0,2.0,3.0,0,0,17,24,9,2019,7.0
0,39.1,0.0,90.6,0,9.0,1021.0,93.0,3.0,0.0,0,0,22,18,2,2019,3.0
2,34.9,51.2,80.0,2,12.0,1022.0,82.0,0.0,2.0,0,0,9,11,4,2019,3.0
0,47.1,4.8,77.5,0,17.0,1019.0,93.0,1.0,3.0,0,0,2,30,9,2019,3.0
2,37.4,24.4,89.8,2,20.0,1016.0,77.0,3.0,2.0,0,0,15,8,9,2018,3.0
4,40.1,86.8,82.6,2,13.0,1026.0,58.0,6.0,2.0,0,0,9,27,2,2019,7.0
4,41.3,65.5,79.5,2,12.0,1031.0,93.0,3.0,4.0,0,0,10,7,12,2018,3.0
3,38.7,86.0,90.8,2,20.0,1022.0,73.0,4.0,2.0,0,0,17,11,8,2019,7.0
0,43.2,5.3,89.9,0,13.0,1020.0,100.0,2.0,2.0,0,0,3,23,9,2019,3.0
1,40.9,8.9,87.8,2,20.0,1019.0,64.0,2.0,0.0,0,0,10,21,10,2018,3.0
2,36.9,13.8,75.5,0,9.0,1024.0,87.0,0.0,0.0,0,0,20,26,11,2018,3.0
2,38.1,35.7,89.9,2,19.0,1016.0,72.0,3.0,0.0,0,0,15,29,9,2018,3.0
1,39.9,19.5,84.7,2,28.0,1018.0,34.0,5.0,0.0,0,0,12,18,8,2018,3.0
0,39.2,0.0,88.8,0,11.0,1027.0,76.0,4.0,0.0,0,0,23,21,2,2019,3.0
0,44.7,1.8,80.6,0,16.0,1022.0,37.0,4.0,0.0,0,0,23,22,10,2018,3.0
1,43.5,9.6,86.5,2,19.0,1018.0,68.0,3.0,0.0,0,0,11,25,8,2018,3.0
0,37.0,0.0,92.3,0,17.0,1016.0,100.0,1.0,2.0,0,0,2,9,7,2019,3.0
0,44.2,1.6,81.5,2,31.0,1014.0,28.0,5.0,0.0,0,0,12,1,9,2018,3.0
2,38.4,40.5,75.3,2,12.0,1011.0,87.0,7.0,2.0,0,0,15,22,11,2018,7.0
2,36.1,18.9,84.4,2,16.0,1018.0,72.0,4.0,2.0,0,0,12,5,6,2019,3.0
1,40.8,6.5,83.6,2,18.0,1018.0,55.0,0.0,0.0,0,0,8,20,4,2019,3.0
3,42.4,66.2,86.1,2,19.0,1012.0,72.0,5.0,2.0,0,0,17,11,10,2018,7.0
4,43.3,116.5,85.2,0,21.0,1018.0,82.0,7.0,3.0,0,0,18,12,10,2018,7.0
2,37.9,25.3,80.2,2,16.0,1021.0,63.0,3.0,2.0,0,0,13,7,6,2019,3.0
1,41.8,10.4,88.4,2,31.0,1017.0,27.0,6.0,0.0,0,0,12,19,8,2018,3.0
0,40.5,0.9,66.3,0,14.0,1018.0,87.0,4.0,2.0,0,0,2,11,6,2019,3.0
0,34.8,2.2,73.3,0,10.0,1025.0,81.0,3.0,2.0,0,0,21,27,1,2019,4.0
2,35.3,22.8,80.6,2,17.0,1016.0,100.0,2.0,3.0,0,0,8,7,7,2019,3.0
2,38.4,22.8,88.9,0,23.0,1012.0,54.0,0.0,0.0,0,0,21,1,9,2018,3.0
2,39.8,28.2,86.8,2,21.0,1023.0,82.0,2.0,3.0,0,0,13,27,9,2019,3.0
4,43.4,62.8,84.7,2,25.0,1019.0,88.0,2.0,2.0,0,0,16,30,8,2019,3.0
3,34.1,72.2,92.5,2,22.0,1018.0,68.0,6.0,1.0,0,0,15,31,7,2018,7.0
2,40.0,16.7,88.8,2,23.0,1009.0,31.0,2.0,0.0,0,0,13,9,10,2018,3.0
3,33.5,62.1,78.5,2,19.0,1016.0,88.0,4.0,3.0,0,0,11,19,6,2019,5.0
2,34.9,39.0,74.5,2,23.0,1015.0,77.0,5.0,2.0,0,0,14,15,5,2019,3.0
3,38.8,47.3,89.6,2,21.0,1016.0,77.0,4.0,0.0,0,0,17,26,7,2018,3.0
3,32.3,101.2,80.4,2,24.0,1015.0,41.0,4.0,0.0,0,0,16,20,4,2019,3.0
0,45.2,0.0,82.7,0,16.0,1014.0,82.0,3.0,0.0,0,0,2,19,10,2018,3.0
2,40.0,26.9,87.4,2,21.0,1015.0,82.0,4.0,2.0,0,0,14,5,9,2018,3.0
0,46.8,0.0,86.6,0,15.0,1015.0,100.0,1.0,4.0,0,0,3,20,9,2019,3.0
4,45.6,127.0,86.2,2,11.0,1017.0,51.0,4.0,0.0,0,0,8,8,10,2018,3.0
1,44.9,4.6,83.5,0,15.0,1019.0,93.0,1.0,0.0,0,0,22,28,9,2018,3.0
4,42.5,52.9,87.1,2,18.0,1015.0,93.0,1.0,4.0,0,0,8,27,7,2018,3.0
1,41.7,14.4,80.1,2,17.0,1011.0,82.0,5.0,3.0,0,0,15,10,11,2018,3.0
1,35.9,19.1,88.5,2,24.0,1016.0,69.0,3.0,2.0,0,0,13,17,7,2019,3.0
1,41.9,0.9,87.4,0,25.0,1016.0,36.0,3.0,0.0,0,0,6,20,8,2018,3.0
2,37.7,46.1,89.8,2,22.0,1012.0,61.0,3.0,1.0,0,0,16,27,8,2018,3.0
2,52.3,4.3,69.5,0,12.0,1030.0,87.0,4.0,3.0,0,0,7,7,12,2018,3.0
0,42.2,0.0,68.6,0,14.0,1019.0,82.0,5.0,2.0,0,0,22,10,6,2019,5.0
0,48.1,0.7,86.5,0,17.0,1012.0,93.0,0.0,3.0,0,0,2,4,9,2018,3.0
1,32.7,12.4,88.8,2,14.0,1023.0,45.0,4.0,0.0,0,0,11,16,2,2019,3.0
1,36.7,10.2,83.3,2,19.0,1015.0,63.0,3.0,0.0,0,0,12,16,11,2018,3.0
0,46.6,0.0,72.6,0,9.0,996.0,71.0,3.0,2.0,0,0,3,23,4,2019,3.0
1,41.6,1.5,88.1,0,5.0,1027.0,100.0,0.0,1.0,0,0,4,6,2,2019,3.0
0,37.5,8.0,85.6,0,8.0,1018.0,93.0,1.0,1.0,0,0,0,30,1,2019,3.0
2,44.5,38.2,85.4,0,19.0,1016.0,56.0,3.0,0.0,0,0,21,20,10,2018,3.0
0,51.7,1.1,64.5,0,15.0,1010.0,93.0,3.0,3.0,0,0,21,21,9,2019,3.0
1,43.2,5.0,72.3,0,9.0,1023.0,93.0,4.0,3.0,0,0,4,5,12,2018,3.0
0,37.1,0.0,93.9,0,7.0,1029.0,61.0,5.0,0.0,0,0,1,13,2,2019,3.0
1,46.8,1.2,72.6,0,14.0,1013.0,76.0,1.0,0.0,0,0,5,21,4,2019,4.0
1,40.7,11.1,80.8,0,19.0,1020.0,82.0,6.0,2.0,0,0,19,23,9,2019,7.0
1,35.0,12.0,96.0,2,15.0,1027.0,82.0,3.0,0.0,0,0,13,1,3,2019,8.0
0,40.9,4.3,90.3,0,18.0,1014.0,72.0,0.0,0.0,0,0,2,21,8,2018,3.0
0,45.8,9.8,87.0,0,14.0,1016.0,93.0,0.0,0.0,0,0,4,31,8,2018,3.0
2,36.8,23.2,91.5,2,23.0,1019.0,69.0,4.0,2.0,0,0,12,30,7,2018,3.0
0,38.4,2.6,83.2,2,11.0,1019.0,100.0,1.0,0.0,0,0,8,30,8,2018,3.0
0,42.3,0.0,74.8,0,13.0,1013.0,72.0,5.0,0.0,0,0,6,15,11,2018,3.0
1,40.6,22.9,91.9,1,29.0,1013.0,48.0,2.0,0.0,0,0,19,2,8,2018,3.0
0,45.8,0.0,84.7,0,17.0,1012.0,93.0,0.0,2.0,0,0,3,4,9,2018,3.0
1,37.9,13.6,89.6,2,21.0,1019.0,60.0,3.0,1.0,0,0,12,29,7,2018,3.0
3,33.0,95.0,90.6,2,23.0,1018.0,83.0,2.0,2.0,0,0,15,16,9,2019,7.0
1,35.7,5.5,85.2,2,16.0,1016.0,93.0,1.0,4.0,0,0,6,6,7,2019,3.0
2,35.8,47.4,89.4,0,13.0,1021.0,93.0,0.0,3.0,0,0,19,3,11,2018,3.0
2,38.1,44.8,95.1,0,10.0,1029.0,61.0,3.0,0.0,0,0,18,3,2,2019,3.0
0,41.5,0.0,85.3,0,11.0,995.0,62.0,7.0,3.0,0,0,4,1,2,2019,7.0
0,44.0,2.3,71.0,0,13.0,1014.0,72.0,5.0,0.0,0,0,1,15,11,2018,7.0
2,35.9,45.2,89.9,2,22.0,1017.0,100.0,2.0,3.0,0,0,14,18,9,2019,3.0
3,42.0,57.7,87.4,2,21.0,1017.0,77.0,4.0,0.0,0,0,14,16,8,2018,7.0
2,40.8,28.7,84.9,2,25.0,1023.0,34.0,4.0,0.0,0,0,15,23,10,2018,3.0
1,46.7,3.3,62.3,0,11.0,1016.0,76.0,2.0,2.0,0,0,2,6,6,2019,3.0
2,41.6,25.1,93.7,2,21.0,1014.0,82.0,5.0,2.0,0,0,18,7,7,2019,3.0
2,42.0,15.5,89.3,2,22.0,1018.0,93.0,1.0,3.0,0,0,13,31,8,2019,3.0
1,44.0,12.3,85.5,2,31.0,1017.0,24.0,3.0,0.0,0,0,14,19,8,2018,3.0
2,40.4,28.3,83.2,2,12.0,1012.0,58.0,2.0,1.0,0,0,11,29,10,2018,3.0
2,38.6,27.6,75.1,2,13.0,1012.0,72.0,7.0,3.0,0,0,14,25,4,2019,4.0
0,45.3,4.6,76.0,0,4.0,1023.0,93.0,1.0,0.0,0,0,1,18,1,2019,3.0
1,40.6,6.3,70.8,0,9.0,1013.0,93.0,2.0,3.0,0,0,4,23,11,2018,7.0
1,40.0,14.6,89.7,1,18.0,1020.0,68.0,7.0,0.0,0,0,19,29,8,2018,3.0
4,44.0,90.6,85.5,2,23.0,1017.0,43.0,2.0,0.0,0,0,17,4,10,2018,3.0
1,47.0,1.6,83.1,0,4.0,1021.0,87.0,3.0,0.0,0,0,3,20,2,2019,3.0
3,44.5,20.4,86.5,2,25.0,1016.0,73.0,3.0,0.0,0,0,18,3,8,2018,3.0
0,45.9,0.6,86.5,2,12.0,1016.0,100.0,0.0,0.0,0,0,6,1,8,2018,7.0
0,37.5,1.1,67.3,0,8.0,1025.0,93.0,3.0,2.0,0,0,1,1,12,2018,3.0
3,39.8,40.4,66.9,2,9.0,1020.0,93.0,2.0,0.0,0,0,7,12,4,2019,7.0
3,36.6,41.7,89.8,2,26.0,1016.0,88.0,3.0,2.0,0,0,17,17,8,2019,3.0
0,40.8,1.3,66.7,1,15.0,1013.0,72.0,5.0,2.0,0,0,20,13,6,2019,5.0
2,43.6,21.6,84.9,2,23.0,1014.0,73.0,1.0,2.0,0,0,13,25,8,2019,3.0
3,37.0,68.6,91.2,2,21.0,1016.0,73.0,4.0,1.0,0,0,13,8,8,2018,3.0
0,46.1,0.0,89.3,1,8.0,1020.0,87.0,2.0,0.0,0,0,7,7,10,2018,3.0
4,42.6,74.3,75.9,2,11.0,1001.0,81.0,5.0,3.0,0,0,18,24,4,2019,4.0
1,38.0,14.2,76.6,2,18.0,1012.0,37.0,1.0,0.0,0,0,11,31,3,2019,3.0
2,38.0,26.0,88.3,2,14.0,1024.0,87.0,2.0,3.0,0,0,11,3,11,2018,3.0
0,47.7,0.0,72.4,0,12.0,1030.0,87.0,1.0,3.0,0,0,6,7,12,2018,3.0
0,39.6,0.0,87.2,0,18.0,1014.0,100.0,1.0,3.0,0,0,0,8,7,2019,3.0
2,41.7,7.5,90.5,0,11.0,1029.0,71.0,3.0,0.0,0,0,5,23,2,2019,3.0
1,34.6,13.6,85.0,2,14.0,1004.0,82.0,2.0,3.0,0,0,8,22,4,2019,3.0
2,37.9,24.2,86.3,2,23.0,1022.0,73.0,4.0,0.0,0,0,13,21,9,2018,3.0
0,37.2,2.3,86.7,2,1.0,1030.0,100.0,1.0,0.0,0,0,10,3,2,2019,3.0
0,42.1,0.0,83.9,0,17.0,1019.0,77.0,0.0,0.0,0,0,23,24,9,2018,7.0
0,41.3,0.0,86.4,0,18.0,1017.0,37.0,3.0,0.0,0,0,2,19,8,2018,3.0
0,44.5,4.5,80.9,0,17.0,1015.0,82.0,0.0,0.0,0,0,23,31,8,2018,7.0
2,41.7,39.2,76.4,2,23.0,1015.0,29.0,4.0,0.0,0,0,14,8,10,2018,3.0
1,41.7,2.6,72.3,0,8.0,1021.0,100.0,0.0,2.0,0,0,5,11,4,2019,3.0
1,41.3,9.1,81.9,0,16.0,1014.0,82.0,2.0,0.0,0,0,21,26,8,2018,7.0
1,44.2,4.9,82.1,0,20.0,1019.0,94.0,1.0,3.0,0,0,23,30,7,2018,3.0
2,38.1,51.9,89.4,2,19.0,1018.0,82.0,2.0,0.0,0,0,18,16,9,2018,3.0
2,40.0,26.7,88.8,2,28.0,1020.0,39.0,2.0,0.0,0,0,15,11,9,2018,3.0
0,40.7,0.0,82.1,0,13.0,1026.0,100.0,3.0,3.0,0,0,22,2,11,2018,7.0
2,37.3,32.4,92.7,2,34.0,1016.0,23.0,2.0,0.0,0,0,14,20,8,2018,3.0
0,36.6,0.0,66.3,0,10.0,1019.0,87.0,0.0,0.0,0,0,1,30,3,2019,4.0
0,37.1,4.1,90.7,2,16.0,1015.0,83.0,1.0,0.0,0,0,9,15,8,2018,3.0
0,45.3,0.0,76.6,2,28.0,1016.0,55.0,2.0,0.0,0,0,9,5,8,2018,3.0
0,38.3,5.5,81.6,0,11.0,1021.0,87.0,5.0,3.0,0,0,23,26,1,2019,3.0
1,40.9,13.6,90.4,2,18.0,1022.0,88.0,2.0,2.0,0,0,12,20,9,2018,3.0
1,42.8,24.1,81.6,2,22.0,1017.0,40.0,6.0,0.0,0,0,11,8,10,2018,3.0
2,40.3,81.5,81.2,2,17.0,1018.0,93.0,1.0,3.0,0,0,11,19,9,2019,7.0
1,44.6,2.0,83.2,0,15.0,1022.0,100.0,2.0,4.0,0,0,5,2,11,2018,3.0
0,42.9,0.0,71.8,0,18.0,1017.0,93.0,2.0,2.0,0,0,22,26,6,2019,3.0
0,43.0,0.0,82.2,0,22.0,1023.0,78.0,3.0,0.0,0,0,20,26,9,2018,7.0
1,39.4,11.5,82.4,0,17.0,1023.0,88.0,2.0,0.0,0,0,21,22,9,2018,3.0
0,41.9,0.0,75.1,0,9.0,1023.0,54.0,6.0,0.0,0,0,0,11,12,2018,3.0
0,39.6,0.0,65.5,0,15.0,1021.0,87.0,5.0,2.0,0,0,21,23,5,2019,3.0
3,39.8,91.7,71.2,2,15.0,1017.0,67.0,7.0,2.0,0,0,15,17,5,2019,7.0
0,41.4,10.1,87.4,0,19.0,1019.0,68.0,1.0,0.0,0,0,21,11,9,2018,7.0
3,37.3,47.9,82.4,2,16.0,1022.0,63.0,3.0,2.0,0,0,11,8,6,2019,3.0
2,40.7,35.6,85.2,0,15.0,1023.0,77.0,1.0,0.0,0,0,17,13,11,2018,7.0
0,37.8,0.0,80.1,0,17.0,1017.0,77.0,2.0,0.0,0,0,20,30,8,2018,7.0
0,43.1,4.0,82.1,0,17.0,1018.0,93.0,1.0,0.0,0,0,21,13,9,2018,7.0
3,34.2,175.4,74.8,2,19.0,1016.0,88.0,5.0,2.0,0,0,16,20,6,2019,3.0
0,41.0,0.0,90.9,0,11.0,1025.0,87.0,2.0,3.0,0,0,1,3,3,2019,3.0
1,46.2,1.4,82.0,0,9.0,1029.0,71.0,4.0,0.0,0,0,1,25,2,2019,4.0
3,41.0,85.9,83.3,2,20.0,1020.0,88.0,3.0,3.0,0,0,16,24,9,2019,7.0
1,44.7,10.7,69.4,0,3.0,1022.0,100.0,1.0,0.0,0,0,3,18,1,2019,3.0
0,39.1,0.7,71.3,0,7.0,1024.0,93.0,3.0,2.0,0,0,6,1,12,2018,3.0
4,42.4,70.5,88.3,2,13.0,1021.0,93.0,0.0,0.0,0,0,9,19,9,2018,3.0
2,44.2,37.6,78.6,2,25.0,1018.0,77.0,4.0,2.0,0,0,14,24,8,2019,3.0
1,36.9,6.0,66.3,2,14.0,1008.0,77.0,4.0,3.0,0,0,19,6,6,2019,5.0
0,36.6,3.5,78.9,0,16.0,1014.0,93.0,6.0,3.0,0,0,20,7,5,2019,3.0
0,35.2,6.9,88.1,2,31.0,1017.0,49.0,3.0,0.0,0,0,14,4,8,2018,3.0
0,42.3,1.7,75.8,0,19.0,1021.0,45.0,0.0,0.0,0,0,20,3,10,2018,3.0
1,40.9,9.5,87.8,0,16.0,1015.0,87.0,1.0,0.0,0,0,23,25,8,2018,7.0
0,39.0,0.0,92.4,0,13.0,1019.0,93.0,8.0,3.0,0,0,4,10,2,2019,3.0
0,43.9,0.0,68.7,0,13.0,1009.0,93.0,3.0,4.0,0,0,21,19,1,2019,3.0
2,39.2,25.6,81.1,2,20.0,1023.0,69.0,1.0,0.0,0,0,11,10,9,2018,3.0
3,37.7,41.2,94.3,2,19.0,1030.0,48.0,3.0,0.0,0,0,13,23,2,2019,3.0
2,38.2,22.8,88.4,1,20.0,1017.0,82.0,2.0,0.0,0,0,19,13,9,2018,8.0
2,40.4,14.3,84.8,2,21.0,1018.0,88.0,4.0,3.0,0,0,13,3,6,2019,3.0
0,40.6,5.7,86.4,2,7.0,1018.0,70.0,2.0,0.0,0,0,7,30,3,2019,4.0
2,31.7,27.6,94.9,2,8.0,1031.0,66.0,2.0,0.0,0,0,11,11,2,2019,3.0
3,44.0,34.1,80.4,1,20.0,1017.0,88.0,6.0,2.0,0,0,19,28,8,2019,7.0
1,37.6,11.9,83.2,2,24.0,1018.0,78.0,4.0,2.0,0,0,12,20,7,2019,3.0
3,40.7,106.0,81.6,2,21.0,1021.0,77.0,2.0,2.0,0,0,16,27,9,2019,7.0
3,47.2,35.0,76.0,0,19.0,1016.0,88.0,2.0,2.0,0,0,21,8,7,2019,7.0
0,47.5,0.0,86.4,0,14.0,1017.0,87.0,2.0,0.0,0,0,6,17,8,2018,3.0
3,34.6,57.8,84.1,2,19.0,1027.0,72.0,6.0,2.0,0,0,15,27,4,2019,5.0
2,37.7,46.8,91.3,2,22.0,1013.0,73.0,3.0,1.0,0,0,15,4,9,2018,3.0
0,41.8,1.3,81.1,0,19.0,1012.0,88.0,0.0,0.0,0,0,21,3,9,2018,7.0
0,44.7,3.7,80.6,0,13.0,1017.0,93.0,0.0,4.0,0,0,22,25,10,2018,3.0
0,42.0,0.0,75.0,0,8.0,1025.0,87.0,1.0,3.0,0,0,0,28,1,2019,3.0
4,48.1,87.9,76.2,2,11.0,1025.0,66.0,6.0,0.0,0,0,8,14,2,2019,3.0
0,32.5,0.0,63.1,0,16.0,1014.0,93.0,6.0,3.0,0,0,21,7,5,2019,3.0
4,40.5,74.2,78.0,0,8.0,1018.0,93.0,3.0,2.0,0,0,18,18,1,2019,3.0
1,35.4,8.6,94.2,0,11.0,1020.0,81.0,1.0,2.0,0,0,20,4,3,2019,3.0
1,43.3,14.2,80.9,0,18.0,1020.0,100.0,2.0,3.0,0,0,23,9,8,2019,7.0
1,34.4,7.3,63.9,0,15.0,1021.0,100.0,1.0,4.0,0,0,22,10,5,2019,3.0
3,37.1,42.3,90.1,2,23.0,1019.0,44.0,3.0,0.0,0,0,16,1,10,2018,3.0
1,41.2,3.7,86.9,2,9.0,1030.0,71.0,4.0,0.0,0,0,9,23,2,2019,3.0
0,39.6,0.0,89.1,0,15.0,1020.0,39.0,4.0,0.0,0,0,4,2,10,2018,3.0
0,41.6,0.0,85.5,0,8.0,1018.0,81.0,1.0,1.0,0,0,1,30,1,2019,4.0
2,41.5,11.5,71.4,2,15.0,1019.0,100.0,3.0,3.0,0,0,7,29,8,2019,3.0
3,38.6,38.4,85.2,2,26.0,1014.0,61.0,4.0,0.0,0,0,16,1,9,2019,3.0
2,41.6,50.4,77.0,2,15.0,1008.0,82.0,10.0,3.0,0,0,12,6,6,2019,7.0
1,46.8,2.4,75.5,2,14.0,1017.0,100.0,11.0,3.0,0,0,6,18,7,2019,3.0
0,46.0,7.1,83.5,0,18.0,1016.0,40.0,5.0,0.0,0,0,5,8,9,2019,3.0
0,37.5,0.8,67.8,0,11.0,1030.0,100.0,2.0,3.0,0,0,22,9,12,2018,3.0
0,39.7,2.0,72.0,0,24.0,1020.0,32.0,4.0,2.0,0,0,23,13,9,2019,3.0
0,37.9,2.5,64.7,0,15.0,1019.0,67.0,4.0,2.0,0,0,2,25,5,2019,4.0
2,36.2,38.7,84.8,2,16.0,1019.0,100.0,1.0,3.0,0,0,10,9,9,2019,3.0
1,37.2,9.4,72.5,2,17.0,1019.0,72.0,2.0,2.0,0,0,10,16,6,2019,3.0
1,45.5,3.6,86.2,0,13.0,1018.0,93.0,2.0,0.0,0,0,3,17,10,2018,3.0
0,38.3,0.0,84.3,0,13.0,1026.0,100.0,0.0,3.0,0,0,1,3,11,2018,3.0
4,47.7,103.1,81.5,2,10.0,1020.0,76.0,5.0,2.0,0,0,9,14,11,2018,7.0
1,37.3,6.9,78.8,2,28.0,1014.0,61.0,4.0,2.0,0,0,19,10,7,2019,3.0
0,34.8,0.0,88.4,2,17.0,1021.0,100.0,1.0,0.0,0,0,9,9,9,2018,3.0
0,36.4,0.0,68.9,0,17.0,1018.0,82.0,1.0,2.0,0,0,1,2,6,2019,3.0
3,38.5,92.2,92.8,2,26.0,1020.0,69.0,6.0,2.0,0,0,15,15,8,2019,7.0
0,41.9,0.0,73.8,0,14.0,1023.0,100.0,0.0,3.0,0,0,21,3,12,2018,7.0
0,49.6,4.1,86.1,0,15.0,1021.0,87.0,8.0,2.0,0,0,1,14,8,2019,3.0
2,40.5,5.0,81.8,0,14.0,1015.0,100.0,2.0,3.0,0,0,6,18,9,2019,3.0
3,39.3,22.3,79.0,2,24.0,1015.0,73.0,4.0,2.0,0,0,19,9,7,2019,3.0
3,36.0,59.6,87.9,2,25.0,1015.0,82.0,6.0,2.0,0,0,15,19,7,2019,3.0
0,41.9,0.0,87.0,0,14.0,1017.0,100.0,1.0,0.0,0,0,5,14,9,2018,3.0
3,44.2,37.5,73.3,0,11.0,1012.0,87.0,5.0,2.0,0,0,20,22,11,2018,7.0
2,41.6,10.9,78.2,2,16.0,1013.0,77.0,7.0,2.0,0,0,19,12,6,2019,7.0
3,40.9,117.7,82.9,2,24.0,1022.0,49.0,8.0,0.0,0,0,17,11,9,2019,3.0
0,43.2,2.8,84.3,0,18.0,1023.0,64.0,2.0,0.0,0,0,3,13,9,2019,3.0
0,41.9,2.0,69.2,0,12.0,1015.0,76.0,3.0,2.0,0,0,22,19,5,2019,4.0
0,47.1,0.0,70.9,0,14.0,1023.0,93.0,6.0,3.0,0,0,3,3,12,2018,3.0
2,41.3,16.5,81.9,2,18.0,1021.0,88.0,2.0,0.0,0,0,14,9,9,2018,8.0
0,35.8,1.5,72.3,0,15.0,1011.0,72.0,3.0,2.0,0,0,23,3,5,2019,5.0
0,43.1,0.0,70.1,0,16.0,1020.0,93.0,2.0,3.0,0,0,21,22,5,2019,3.0
1,50.8,9.4,87.2,0,16.0,1020.0,100.0,1.0,3.0,0,0,5,10,8,2019,3.0
3,41.7,76.7,81.1,2,29.0,1015.0,48.0,4.0,2.0,0,0,18,2,9,2019,3.0
3,38.0,49.5,91.3,2,26.0,1020.0,69.0,6.0,2.0,0,0,14,15,8,2019,3.0
1,44.8,13.9,78.1,0,17.0,1015.0,88.0,3.0,2.0,0,0,3,23,8,2019,3.0
2,39.9,17.7,69.7,2,23.0,1018.0,73.0,4.0,2.0,0,0,12,28,6,2019,3.0
1,44.1,12.8,80.3,0,20.0,1022.0,68.0,3.0,2.0,0,0,20,11,9,2019,7.0
1,42.4,3.3,78.4,0,17.0,1017.0,93.0,2.0,0.0,0,0,20,14,9,2018,3.0
4,41.1,132.7,72.7,2,23.0,1018.0,73.0,5.0,2.0,0,0,18,1,7,2019,10.0
3,36.4,61.0,74.9,2,30.0,1019.0,32.0,3.0,2.0,0,0,16,31,5,2019,3.0
1,44.9,6.2,70.2,0,20.0,1017.0,72.0,1.0,2.0,0,0,23,15,9,2019,7.0
3,39.5,38.0,88.8,2,25.0,1016.0,78.0,3.0,2.0,0,0,15,9,7,2019,3.0
1,41.8,0.9,61.8,2,20.0,1021.0,32.0,6.0,2.0,0,0,9,12,5,2019,3.0
2,39.4,35.1,88.6,2,20.0,1017.0,88.0,2.0,3.0,0,0,11,6,8,2018,3.0
3,39.5,36.7,84.1,2,23.0,1015.0,73.0,1.0,2.0,0,0,9,10,7,2019,3.0
4,45.6,83.1,73.6,2,23.0,1017.0,68.0,6.0,2.0,0,0,17,28,6,2019,7.0
1,51.3,15.1,88.6,0,16.0,1018.0,93.0,1.0,3.0,0,0,0,19,8,2019,3.0
3,45.3,41.8,73.2,2,18.0,1013.0,93.0,1.0,3.0,0,0,7,12,7,2019,7.0
2,37.5,32.4,91.3,2,26.0,1015.0,57.0,2.0,0.0,0,0,15,12,7,2019,3.0
1,45.1,3.1,63.0,0,14.0,1017.0,100.0,4.0,3.0,0,0,5,14,4,2019,3.0
2,34.1,12.1,75.1,1,25.0,1017.0,41.0,2.0,2.0,0,0,20,1,6,2019,3.0
0,37.2,4.8,88.6,0,18.0,1024.0,52.0,2.0,0.0,0,0,4,12,9,2019,3.0
2,37.0,22.3,91.1,2,18.0,1017.0,77.0,0.0,3.0,0,0,11,16,10,2018,3.0
1,40.0,6.8,80.1,0,15.0,1015.0,100.0,2.0,3.0,0,0,5,24,7,2019,3.0
0,51.6,0.0,75.3,0,19.0,1018.0,43.0,4.0,2.0,0,0,2,6,9,2019,3.0
0,42.0,0.0,74.0,0,7.0,1028.0,87.0,1.0,0.0,0,0,4,27,4,2019,3.0
1,35.4,6.3,80.0,0,17.0,1019.0,52.0,4.0,2.0,0,0,23,24,5,2019,3.0
