AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,LUMINOSITY_ORDINAL,ORDINAL_CLOUDINESS,ORDINAL_SPEED_DIFF,Day,month,Year,Hour
32.5,23.3,90.1,23.0,1018.0,82.0,3.0,3,6.0,3,22,7,2019,11
43.6,34.5,66.3,22.0,1015.0,64.0,5.0,3,1.0,4,27,5,2019,17
47.6,0.0,72.7,8.0,1032.0,100.0,0.0,1,1.0,1,8,12,2018,4
42.4,0.0,88.7,14.0,1013.0,100.0,0.0,1,1.0,1,27,8,2018,4
45.6,14.1,79.8,18.0,1018.0,88.0,3.0,1,6.0,2,22,9,2019,19
41.2,0.0,90.6,21.0,1016.0,88.0,1.0,1,1.0,1,4,8,2018,0
39.9,0.0,87.0,14.0,1010.0,100.0,2.0,3,3.0,1,11,11,2018,10
43.2,68.8,77.9,12.0,1018.0,100.0,1.0,1,3.0,5,29,11,2018,19
40.5,55.9,88.3,18.0,1019.0,88.0,3.0,3,3.0,3,23,8,2018,15
40.8,3.1,78.4,17.0,1018.0,100.0,0.0,1,4.0,1,22,8,2018,22
36.2,0.0,83.6,13.0,1005.0,100.0,4.0,1,4.0,1,31,1,2019,2
36.0,150.4,78.4,14.0,1024.0,93.0,3.0,1,4.0,4,1,12,2018,19
42.0,0.0,73.6,13.0,1023.0,100.0,0.0,1,4.0,1,3,12,2018,22
41.3,12.0,81.9,15.0,1018.0,100.0,2.0,1,5.0,2,16,10,2018,19
41.9,42.4,86.6,19.0,1022.0,39.0,5.0,3,1.0,4,3,10,2018,9
44.7,0.0,81.8,17.0,1015.0,77.0,7.0,1,5.0,1,12,10,2018,3
43.6,3.1,70.6,21.0,1018.0,72.0,1.0,1,6.0,1,15,9,2019,21
40.7,30.2,84.8,21.0,1019.0,88.0,5.0,3,6.0,3,16,8,2019,19
35.3,25.9,74.9,12.0,1022.0,93.0,3.0,3,4.0,3,12,12,2018,10
35.1,2.3,74.8,12.0,1015.0,77.0,4.0,1,1.0,1,16,11,2018,4
42.4,77.0,74.5,8.0,1019.0,93.0,3.0,3,1.0,4,18,1,2019,16
42.8,19.5,85.8,26.0,1014.0,50.0,4.0,3,1.0,2,2,9,2018,10
44.4,0.0,82.6,9.0,1013.0,100.0,2.0,1,5.0,1,12,11,2018,3
44.4,2.2,79.5,18.0,1019.0,72.0,1.0,1,1.0,1,24,9,2018,22
41.7,24.3,82.2,21.0,1017.0,100.0,1.0,3,4.0,3,18,9,2019,13
39.9,13.8,86.2,9.0,1017.0,87.0,2.0,1,3.0,3,7,11,2018,20
36.1,31.3,81.4,24.0,1015.0,88.0,3.0,3,6.0,3,19,7,2019,12
44.8,17.7,83.4,17.0,1020.0,100.0,2.0,3,6.0,3,16,8,2019,8
36.7,22.3,88.3,16.0,1018.0,77.0,2.0,2,6.0,3,14,6,2019,20
43.1,0.8,83.2,17.0,1022.0,88.0,0.0,1,1.0,2,23,9,2018,23
48.2,3.2,79.6,18.0,1017.0,100.0,4.0,1,4.0,3,25,7,2019,21
43.6,80.1,72.0,28.0,1016.0,30.0,5.0,3,4.0,5,13,5,2019,18
46.7,0.0,72.2,10.0,1022.0,87.0,1.0,1,4.0,1,26,4,2019,3
39.3,0.0,71.3,11.0,1024.0,100.0,0.0,1,4.0,1,11,12,2018,22
37.5,4.6,79.5,23.0,1019.0,77.0,4.0,3,2.0,1,2,6,2019,12
42.9,16.8,82.9,19.0,1012.0,52.0,3.0,3,2.0,2,31,3,2019,12
46.0,2.2,81.2,17.0,1019.0,100.0,0.0,1,4.0,1,9,9,2018,5
42.2,129.5,75.5,15.0,1015.0,100.0,3.0,3,4.0,4,10,5,2019,9
40.8,39.3,82.2,20.0,1017.0,77.0,2.0,3,5.0,4,14,9,2018,16
42.0,86.8,73.9,17.0,1013.0,72.0,5.0,3,6.0,5,13,6,2019,17
40.0,30.7,86.2,14.0,1016.0,100.0,10.0,3,6.0,3,9,11,2018,16
42.0,72.0,75.2,12.0,1031.0,93.0,2.0,3,6.0,5,7,12,2018,9
42.0,75.3,76.6,15.0,1020.0,72.0,3.0,1,1.0,4,25,1,2019,18
38.8,5.6,75.5,17.0,1016.0,88.0,0.0,1,4.0,1,3,6,2019,21
34.7,35.2,93.6,21.0,1026.0,38.0,4.0,3,1.0,3,24,10,2018,11
37.3,15.9,85.7,15.0,1024.0,87.0,7.0,3,4.0,2,2,12,2018,12
41.3,0.0,85.8,7.0,1028.0,61.0,5.0,1,1.0,1,13,2,2019,3
38.9,23.1,87.4,23.0,1015.0,88.0,7.0,3,6.0,3,13,7,2019,14
38.5,4.8,71.5,18.0,1016.0,82.0,2.0,2,6.0,2,3,6,2019,20
45.1,3.1,86.6,21.0,1024.0,83.0,1.0,1,1.0,1,26,9,2018,23
46.0,77.1,68.4,13.0,1020.0,100.0,1.0,3,6.0,5,23,5,2019,7
37.5,23.2,88.7,15.0,1025.0,100.0,3.0,3,4.0,3,2,11,2018,10
40.5,40.5,84.8,23.0,1017.0,77.0,6.0,3,1.0,3,31,8,2019,16
42.8,0.0,86.2,18.0,1024.0,88.0,0.0,1,1.0,1,27,9,2018,5
35.8,19.8,73.2,22.0,1011.0,43.0,5.0,3,6.0,3,21,4,2019,14
37.6,40.7,92.4,21.0,1022.0,42.0,2.0,3,1.0,3,26,2,2019,17
39.0,6.3,74.9,9.0,1024.0,100.0,4.0,1,5.0,1,5,12,2018,6
41.1,26.0,81.4,19.0,1017.0,53.0,3.0,3,6.0,3,21,8,2019,8
40.8,102.4,73.3,12.0,997.0,82.0,6.0,3,6.0,4,24,4,2019,9
43.1,63.6,70.5,22.0,1015.0,77.0,3.0,3,6.0,4,25,6,2019,17
41.6,0.0,88.1,5.0,1028.0,100.0,0.0,1,1.0,1,6,2,2019,1
36.2,22.2,79.2,24.0,1016.0,93.0,2.0,3,6.0,3,22,7,2019,19
37.1,26.9,89.9,28.0,1020.0,48.0,2.0,3,1.0,3,11,9,2018,14
38.0,7.4,85.0,10.0,1029.0,100.0,0.0,1,6.0,1,1,3,2019,0
42.9,0.0,69.9,22.0,1014.0,40.0,1.0,1,6.0,1,14,5,2019,21
43.8,6.3,68.0,11.0,1020.0,87.0,4.0,1,6.0,2,25,4,2019,22
34.0,20.8,86.4,24.0,1013.0,78.0,5.0,3,6.0,3,3,7,2019,13
44.2,13.1,85.3,17.0,1018.0,100.0,3.0,1,4.0,2,24,8,2019,2
41.5,33.8,75.5,20.0,1019.0,45.0,3.0,3,2.0,3,29,3,2019,16
34.6,20.1,88.9,10.0,1008.0,100.0,2.0,1,1.0,3,31,10,2018,20
39.7,6.7,84.7,18.0,1016.0,88.0,1.0,3,4.0,2,8,8,2018,9
39.1,0.0,91.8,13.0,1021.0,100.0,4.0,3,6.0,1,10,2,2019,11
38.9,71.9,74.0,19.0,1019.0,82.0,3.0,3,6.0,4,21,6,2019,11
39.1,5.9,77.9,17.0,1015.0,100.0,3.0,3,6.0,2,10,7,2019,6
42.3,58.2,73.5,20.0,1016.0,72.0,2.0,3,6.0,5,19,6,2019,17
47.3,3.1,78.3,16.0,1020.0,100.0,1.0,1,1.0,1,30,8,2019,1
38.3,3.1,73.8,21.0,1021.0,64.0,2.0,3,1.0,2,26,5,2019,9
39.1,0.0,91.6,7.0,1028.0,93.0,1.0,1,1.0,1,10,2,2019,23
48.0,0.0,79.9,14.0,1018.0,93.0,1.0,1,1.0,1,25,8,2018,2
44.6,3.8,82.7,12.0,1011.0,100.0,1.0,1,4.0,2,14,10,2018,6
37.8,6.6,82.8,14.0,1009.0,100.0,5.0,3,4.0,2,11,11,2018,12
44.5,0.0,86.5,20.0,1019.0,100.0,2.0,1,4.0,1,31,7,2018,1
44.9,0.7,82.0,12.0,1001.0,87.0,4.0,1,3.0,2,5,11,2018,3
47.0,0.0,87.6,16.0,1016.0,88.0,3.0,3,4.0,1,28,7,2018,6
44.4,40.0,90.8,12.0,1025.0,87.0,1.0,1,5.0,4,6,2,2019,18
39.3,0.0,91.3,8.0,1026.0,100.0,2.0,1,3.0,1,6,2,2019,22
36.8,152.3,86.7,22.0,1017.0,83.0,6.0,3,3.0,4,9,8,2019,14
45.5,118.5,71.7,15.0,1014.0,100.0,3.0,3,4.0,5,10,5,2019,8
39.4,40.9,90.0,23.0,1019.0,78.0,4.0,3,4.0,3,30,7,2018,14
36.3,36.4,69.6,28.0,1020.0,20.0,4.0,3,1.0,3,12,5,2019,16
46.1,0.0,87.4,16.0,1016.0,93.0,0.0,1,1.0,1,27,7,2018,0
43.1,0.0,76.6,18.0,1023.0,77.0,2.0,1,4.0,1,11,9,2019,22
36.8,25.2,84.4,15.0,1022.0,71.0,3.0,3,4.0,3,11,12,2018,16
40.3,56.5,69.9,18.0,1016.0,88.0,6.0,2,5.0,4,28,6,2019,20
38.5,49.6,83.2,23.0,1017.0,88.0,3.0,3,5.0,3,30,9,2019,15
48.9,104.0,60.9,14.0,1020.0,72.0,5.0,3,5.0,5,24,5,2019,8
43.9,12.1,83.9,16.0,1023.0,87.0,2.0,1,5.0,2,11,8,2019,22
37.3,40.7,90.8,16.0,1014.0,72.0,4.0,3,5.0,3,14,10,2018,16
40.1,0.6,76.5,16.0,1016.0,100.0,0.0,1,6.0,1,19,9,2019,23
38.2,4.9,88.4,22.0,1017.0,60.0,4.0,3,1.0,2,25,8,2018,13
42.7,87.2,70.5,21.0,1014.0,77.0,0.0,1,1.0,5,12,7,2019,22
40.8,22.6,82.7,22.0,1008.0,43.0,4.0,3,1.0,3,9,10,2018,16
33.8,28.0,100.8,12.0,1019.0,58.0,3.0,3,1.0,3,19,2,2019,16
37.5,62.0,77.3,15.0,1019.0,87.0,2.0,3,6.0,4,12,4,2019,18
39.4,0.0,88.5,16.0,1018.0,100.0,1.0,1,1.0,1,16,9,2018,21
44.2,7.9,82.0,15.0,1012.0,100.0,9.0,1,3.0,2,10,11,2018,1
40.9,19.0,87.0,22.0,1013.0,73.0,2.0,3,3.0,2,4,9,2018,14
40.9,5.1,87.8,24.0,1018.0,53.0,2.0,3,1.0,2,21,10,2018,12
43.5,0.0,86.5,16.0,1025.0,63.0,4.0,1,1.0,1,24,10,2018,1
38.3,22.8,73.1,15.0,1029.0,82.0,1.0,1,4.0,3,6,12,2018,1
35.8,40.8,80.3,12.0,1019.0,76.0,7.0,3,3.0,3,22,1,2019,16
42.2,35.0,93.2,14.0,1026.0,58.0,1.0,1,1.0,4,13,2,2019,19
43.5,9.4,86.5,16.0,1017.0,100.0,1.0,1,1.0,2,25,8,2019,1
37.7,19.9,100.3,22.0,1023.0,31.0,4.0,3,1.0,3,26,2,2019,14
43.6,8.5,85.6,13.0,1019.0,100.0,3.0,1,3.0,2,23,9,2019,1
39.0,0.8,70.4,12.0,1021.0,87.0,4.0,1,3.0,1,10,4,2019,20
36.1,15.9,83.8,19.0,1018.0,88.0,3.0,3,6.0,3,15,9,2018,14
36.3,10.3,63.3,14.0,1025.0,93.0,4.0,1,6.0,3,27,4,2019,21
37.3,6.8,90.8,21.0,1016.0,82.0,3.0,3,5.0,2,8,9,2018,13
40.4,39.4,87.4,27.0,1011.0,48.0,3.0,3,5.0,3,27,8,2018,17
47.3,39.7,73.1,10.0,1010.0,76.0,5.0,1,5.0,4,21,11,2018,19
34.1,24.1,85.0,11.0,1027.0,71.0,1.0,1,1.0,3,13,2,2019,20
44.9,6.8,79.9,2.0,1029.0,100.0,1.0,1,1.0,3,11,2,2019,7
41.8,0.0,74.8,14.0,1017.0,100.0,4.0,3,1.0,1,14,4,2019,6
37.7,16.8,91.3,19.0,1012.0,68.0,5.0,3,1.0,3,18,10,2018,12
43.1,7.9,77.2,20.0,1017.0,82.0,3.0,1,1.0,2,20,8,2019,23
41.9,0.0,87.0,14.0,1020.0,51.0,3.0,1,1.0,1,2,10,2018,2
41.4,21.2,83.9,12.0,1017.0,76.0,5.0,1,3.0,3,29,1,2019,18
44.5,79.6,81.3,15.0,1021.0,42.0,6.0,3,1.0,5,2,10,2018,7
38.2,59.2,97.2,29.0,1014.0,48.0,5.0,3,1.0,4,10,7,2019,18
40.8,27.8,83.3,17.0,1019.0,77.0,3.0,1,1.0,3,28,9,2019,19
40.6,6.0,89.2,16.0,1021.0,77.0,5.0,3,1.0,2,9,8,2018,8
42.3,15.1,86.6,19.0,1017.0,82.0,1.0,1,1.0,2,27,7,2018,21
37.8,17.2,84.6,19.0,1016.0,93.0,3.0,3,4.0,2,24,7,2018,19
37.9,5.6,76.2,18.0,1013.0,100.0,3.0,1,4.0,2,25,7,2019,3
39.3,25.3,87.8,14.0,1001.0,93.0,7.0,3,1.0,3,31,1,2019,14
34.8,59.5,83.8,25.0,1017.0,78.0,0.0,3,1.0,4,23,8,2019,10
39.6,12.9,84.3,12.0,1018.0,93.0,2.0,1,1.0,2,20,8,2019,6
40.2,13.1,79.6,26.0,1016.0,34.0,3.0,2,1.0,3,7,9,2019,19
40.7,9.8,81.4,11.0,1011.0,93.0,5.0,3,1.0,2,8,11,2018,13
37.6,34.7,89.9,27.0,1016.0,39.0,4.0,3,1.0,3,18,8,2018,17
32.2,26.3,70.2,14.0,1001.0,87.0,3.0,3,3.0,3,20,11,2018,15
44.0,119.5,85.5,15.0,1005.0,100.0,2.0,3,3.0,5,15,10,2018,9
37.1,12.2,89.6,25.0,1017.0,57.0,4.0,3,3.0,2,18,7,2019,13
36.8,11.6,75.5,13.0,1011.0,87.0,4.0,1,3.0,1,18,6,2019,5
45.5,1.3,86.2,16.0,1020.0,93.0,4.0,1,3.0,1,29,8,2018,3
38.4,5.9,89.1,15.0,1020.0,100.0,1.0,1,5.0,2,15,9,2018,23
40.7,1.9,85.9,9.0,1018.0,93.0,1.0,1,5.0,1,9,11,2018,1
49.8,0.0,77.6,18.0,1018.0,63.0,4.0,1,4.0,1,5,9,2019,2
47.1,238.1,77.0,13.0,1003.0,76.0,0.0,1,4.0,5,20,11,2018,19
41.4,0.0,88.6,11.0,1020.0,93.0,2.0,1,3.0,1,4,3,2019,4
38.1,4.9,58.8,13.0,1010.0,82.0,2.0,1,3.0,2,6,6,2019,21
46.8,0.0,78.5,16.0,1017.0,88.0,4.0,1,1.0,1,17,8,2018,1
41.6,0.0,88.1,6.0,1028.0,100.0,0.0,1,5.0,1,6,2,2019,0
39.6,85.3,87.8,11.0,1003.0,81.0,3.0,1,5.0,4,30,10,2018,18
41.9,110.7,86.6,16.0,1008.0,100.0,3.0,3,5.0,5,11,10,2018,9
36.3,3.7,72.1,19.0,1020.0,88.0,5.0,2,3.0,2,30,6,2019,20
44.2,2.9,82.1,20.0,1020.0,100.0,1.0,1,4.0,1,31,7,2018,0
40.3,27.9,88.4,22.0,1016.0,69.0,2.0,3,5.0,3,15,8,2018,14
41.5,0.0,88.9,12.0,1025.0,62.0,5.0,1,1.0,1,27,2,2019,5
37.5,37.9,77.4,10.0,1025.0,81.0,2.0,3,3.0,4,26,4,2019,8
39.3,21.2,90.5,26.0,1013.0,44.0,2.0,3,1.0,3,21,8,2018,19
45.5,0.7,84.0,6.0,1010.0,81.0,5.0,1,1.0,1,28,10,2018,6
45.8,154.5,65.5,8.0,997.0,93.0,3.0,3,1.0,5,23,4,2019,8
44.9,1.2,75.8,21.0,1017.0,50.0,4.0,1,1.0,1,3,9,2019,3
33.2,31.1,85.8,19.0,1020.0,100.0,1.0,3,1.0,3,30,8,2019,10
45.1,1.5,88.3,21.0,1017.0,35.0,4.0,3,1.0,1,19,8,2018,7
40.3,41.6,79.4,16.0,1022.0,93.0,1.0,3,4.0,4,21,9,2018,9
38.1,5.3,81.1,18.0,1018.0,64.0,1.0,1,1.0,1,15,9,2019,4
45.2,5.4,83.0,18.0,1016.0,100.0,0.0,3,1.0,3,6,8,2018,7
42.7,0.0,83.0,15.0,1017.0,93.0,0.0,1,1.0,1,28,7,2018,1
41.3,9.8,82.1,18.0,1020.0,72.0,5.0,1,3.0,2,13,8,2019,20
36.9,7.9,95.4,11.0,1020.0,81.0,3.0,1,3.0,1,4,3,2019,22
42.0,0.0,76.8,10.0,1022.0,93.0,3.0,1,3.0,1,4,12,2018,21
35.2,19.8,75.5,10.0,1019.0,100.0,1.0,1,1.0,3,16,1,2019,20
36.2,7.2,62.5,18.0,1018.0,77.0,1.0,1,1.0,2,2,6,2019,0
35.1,36.4,81.7,12.0,1007.0,87.0,6.0,3,1.0,3,17,4,2019,11
35.8,6.4,68.5,20.0,1019.0,68.0,3.0,3,1.0,2,16,6,2019,12
40.6,74.3,84.0,23.0,999.0,69.0,1.0,3,1.0,3,7,8,2018,13
42.9,0.0,87.9,16.0,1016.0,100.0,2.0,1,4.0,1,18,9,2018,3
38.9,0.0,90.5,17.0,1016.0,88.0,6.0,1,4.0,1,7,8,2018,23
37.3,18.7,75.5,16.0,1013.0,100.0,2.0,3,4.0,2,24,6,2019,6
44.1,4.8,59.7,15.0,1013.0,93.0,5.0,1,4.0,2,23,6,2019,0
50.2,1.9,69.4,12.0,1011.0,81.0,1.0,1,4.0,2,5,11,2018,22
35.5,15.7,75.5,18.0,1017.0,88.0,2.0,3,4.0,3,20,6,2019,11
43.1,4.5,78.8,22.0,1019.0,77.0,4.0,1,4.0,1,3,9,2019,22
38.2,5.5,92.4,19.0,1017.0,100.0,1.0,1,4.0,2,12,8,2018,20
41.1,141.7,69.4,16.0,1020.0,77.0,3.0,3,4.0,5,6,5,2019,19
37.4,34.7,92.1,17.0,1006.0,93.0,3.0,3,1.0,3,15,10,2018,16
42.0,22.2,87.8,24.0,1012.0,60.0,3.0,3,1.0,3,13,10,2018,13
44.5,7.4,87.0,13.0,1017.0,100.0,0.0,1,3.0,1,17,9,2018,3
45.4,21.4,80.0,27.0,1017.0,65.0,2.0,3,1.0,3,23,8,2019,12
41.7,7.4,80.4,18.0,1021.0,94.0,2.0,3,1.0,2,15,8,2019,9
39.3,39.7,76.9,17.0,1019.0,55.0,4.0,3,1.0,4,6,9,2019,7
43.7,40.2,81.7,19.0,1022.0,42.0,1.0,2,1.0,4,26,2,2019,18
35.2,31.9,88.5,16.0,1019.0,93.0,1.0,3,1.0,3,23,8,2018,10
42.4,12.0,80.4,17.0,1013.0,100.0,0.0,1,1.0,2,26,8,2019,4
52.2,3.2,69.2,10.0,1020.0,93.0,4.0,1,1.0,3,27,1,2019,5
43.4,99.3,65.5,9.0,1027.0,47.0,4.0,3,1.0,5,10,12,2018,9
35.8,6.6,85.4,17.0,1019.0,72.0,3.0,1,2.0,2,19,4,2019,23
43.2,1.3,87.6,18.0,1016.0,93.0,2.0,1,3.0,1,26,7,2018,5
36.7,47.5,77.9,24.0,1019.0,60.0,5.0,3,3.0,3,26,5,2019,14
49.1,2.9,76.3,18.0,1018.0,45.0,3.0,1,3.0,2,7,9,2019,3
44.0,69.6,85.5,9.0,1003.0,93.0,3.0,3,3.0,5,31,10,2018,8
51.3,51.5,66.1,6.0,1020.0,100.0,2.0,2,1.0,5,25,1,2019,8
43.3,0.7,78.4,15.0,1017.0,100.0,0.0,1,6.0,1,19,9,2019,5
40.3,35.6,85.7,14.0,1022.0,87.0,2.0,3,4.0,3,3,11,2018,15
38.6,96.0,84.8,25.0,1023.0,44.0,6.0,3,1.0,4,11,9,2019,15
45.1,23.0,71.2,16.0,1017.0,93.0,2.0,3,1.0,4,22,8,2019,7
41.9,4.1,75.2,13.0,1009.0,93.0,4.0,1,1.0,2,25,11,2018,0
46.3,4.2,80.4,14.0,1022.0,100.0,4.0,1,1.0,1,25,9,2019,1
37.2,151.9,87.1,21.0,1021.0,82.0,6.0,3,1.0,4,12,8,2019,17
32.4,34.1,84.7,22.0,1016.0,68.0,5.0,3,1.0,3,5,5,2019,14
34.5,4.9,88.2,21.0,1013.0,88.0,2.0,2,1.0,1,16,7,2019,20
39.9,57.9,84.2,17.0,1018.0,93.0,2.0,3,1.0,5,22,7,2019,8
44.2,1.0,86.2,10.0,998.0,93.0,10.0,1,1.0,1,30,10,2018,1
41.1,42.3,76.5,13.0,1013.0,71.0,7.0,3,1.0,4,25,4,2019,15
41.6,83.9,75.1,21.0,1019.0,24.0,5.0,3,1.0,4,13,5,2019,9
45.8,0.0,87.0,17.0,1015.0,93.0,0.0,1,1.0,1,6,9,2018,4
33.5,25.2,101.0,19.0,1030.0,42.0,2.0,3,1.0,3,23,2,2019,14
46.3,12.2,83.8,13.0,1021.0,66.0,5.0,3,3.0,2,20,1,2019,13
37.6,24.2,80.4,19.0,1021.0,88.0,3.0,1,1.0,3,21,9,2018,19
44.0,15.2,76.7,16.0,1017.0,100.0,7.0,1,6.0,2,24,8,2019,5
38.5,6.9,64.3,14.0,1021.0,100.0,1.0,1,6.0,2,11,5,2019,1
51.8,0.8,77.6,15.0,1011.0,100.0,9.0,1,4.0,2,10,11,2018,2
40.6,2.8,67.2,11.0,1017.0,81.0,2.0,1,4.0,1,18,5,2019,2
36.9,19.5,69.2,13.0,999.0,82.0,7.0,3,6.0,3,24,4,2019,13
34.0,24.2,73.0,15.0,1016.0,67.0,5.0,3,6.0,3,18,5,2019,18
44.0,51.0,85.5,21.0,1021.0,77.0,5.0,3,1.0,4,21,9,2018,17
49.0,0.0,77.3,18.0,1018.0,45.0,3.0,1,1.0,1,7,9,2019,4
49.8,0.0,81.4,11.0,1021.0,71.0,4.0,1,1.0,1,7,10,2018,3
37.9,68.6,79.9,25.0,1018.0,42.0,2.0,3,3.0,4,22,8,2019,11
39.2,0.0,90.0,13.0,1023.0,76.0,6.0,3,3.0,1,3,3,2019,10
39.6,26.3,88.7,17.0,1021.0,39.0,4.0,3,1.0,3,7,10,2018,11
39.7,59.5,89.0,23.0,1020.0,53.0,4.0,3,6.0,3,5,9,2019,10
40.8,0.0,75.9,17.0,1016.0,100.0,3.0,1,6.0,1,24,6,2019,22
46.6,143.9,68.1,14.0,1018.0,82.0,2.0,3,1.0,5,22,5,2019,8
41.1,2.7,86.8,17.0,1015.0,82.0,0.0,1,1.0,1,1,9,2018,0
40.8,30.5,84.9,19.0,1024.0,72.0,0.0,1,1.0,3,23,10,2018,19
33.2,14.5,93.9,21.0,1015.0,77.0,3.0,3,6.0,2,8,7,2019,19
41.8,0.0,76.0,14.0,1015.0,62.0,7.0,1,4.0,1,26,11,2018,3
40.0,81.4,87.2,18.0,1022.0,82.0,2.0,3,2.0,4,13,8,2019,9
42.0,0.0,74.0,7.0,1020.0,100.0,0.0,1,2.0,1,12,4,2019,4
43.7,9.9,81.5,20.0,1012.0,100.0,9.0,1,6.0,2,8,8,2019,21
48.1,15.9,78.3,20.0,1011.0,100.0,8.0,1,6.0,3,8,8,2019,20
44.3,1.3,79.5,14.0,1020.0,87.0,4.0,1,6.0,1,10,9,2019,3
37.9,0.0,89.6,16.0,1015.0,93.0,1.0,3,1.0,1,15,8,2018,8
43.3,28.8,78.9,20.0,1016.0,82.0,1.0,3,3.0,3,25,8,2019,11
36.4,7.6,93.0,23.0,1016.0,73.0,5.0,3,6.0,2,6,7,2019,13
45.0,106.6,80.6,16.0,1022.0,39.0,6.0,2,1.0,5,23,10,2018,7
34.3,29.6,78.9,21.0,1016.0,100.0,0.0,3,4.0,3,2,7,2019,11
37.7,1.8,88.3,15.0,1014.0,77.0,1.0,1,5.0,1,14,10,2018,19
41.2,0.0,86.9,8.0,1023.0,87.0,3.0,1,1.0,1,20,2,2019,23
35.7,69.2,88.5,21.0,1016.0,93.0,2.0,3,6.0,4,18,9,2019,16
37.5,12.8,65.9,14.0,1016.0,93.0,1.0,1,6.0,2,22,6,2019,3
37.3,5.5,66.5,14.0,1019.0,93.0,2.0,1,1.0,2,28,6,2019,2
45.8,1.6,84.1,9.0,1020.0,81.0,1.0,3,1.0,1,7,10,2018,8
44.5,105.7,85.0,19.0,1018.0,82.0,3.0,3,5.0,5,18,9,2018,18
41.1,0.0,90.6,13.0,1022.0,71.0,5.0,3,5.0,1,10,2,2019,13
40.9,3.4,71.6,16.0,1005.0,59.0,3.0,1,1.0,2,17,11,2018,22
44.3,32.3,85.8,19.0,1016.0,88.0,7.0,2,5.0,4,7,8,2018,19
35.3,29.4,78.5,22.0,1016.0,49.0,2.0,3,1.0,3,5,5,2019,12
46.8,1.9,83.1,14.0,1015.0,87.0,1.0,1,1.0,1,26,8,2018,1
37.8,6.9,81.2,24.0,1019.0,64.0,1.0,1,1.0,2,13,9,2019,21
47.6,9.9,74.9,17.0,1017.0,100.0,2.0,1,1.0,2,24,8,2019,4
41.0,0.0,89.8,3.0,1030.0,100.0,1.0,1,1.0,1,12,2,2019,2
46.2,61.0,67.4,12.0,1031.0,87.0,3.0,3,4.0,5,7,12,2018,8
37.9,3.5,63.1,18.0,1018.0,82.0,8.0,2,5.0,2,26,5,2019,20
38.7,7.3,85.3,14.0,1021.0,71.0,4.0,3,5.0,2,17,2,2019,11
45.6,7.9,67.9,11.0,1012.0,87.0,5.0,1,1.0,2,22,11,2018,21
43.5,14.2,79.7,20.0,1017.0,88.0,4.0,3,1.0,3,24,8,2019,19
44.5,33.0,81.3,27.0,1015.0,37.0,5.0,3,1.0,4,31,8,2018,17
40.8,31.7,82.4,23.0,1016.0,60.0,2.0,1,1.0,3,18,8,2018,21
43.8,1.2,85.0,11.0,1002.0,81.0,6.0,1,4.0,1,5,11,2018,5
39.5,15.5,69.1,28.0,1015.0,45.0,3.0,3,1.0,3,22,8,2019,19
38.4,1.6,72.6,14.0,1018.0,76.0,7.0,1,1.0,1,11,6,2019,23
38.4,26.9,85.8,23.0,1019.0,82.0,5.0,3,1.0,3,15,8,2019,19
38.5,8.3,64.8,12.0,1018.0,100.0,0.0,1,1.0,2,17,6,2019,2
43.7,5.1,91.0,18.0,1015.0,93.0,1.0,1,1.0,1,25,7,2018,5
44.2,2.1,82.1,17.0,1019.0,72.0,1.0,1,1.0,1,1,10,2018,21
44.3,3.3,65.7,10.0,1016.0,93.0,0.0,1,1.0,2,18,5,2019,4
45.5,0.0,84.0,12.0,1017.0,100.0,0.0,1,1.0,1,25,8,2018,6
45.1,78.5,86.6,9.0,1012.0,71.0,1.0,3,1.0,5,29,10,2018,9
35.1,51.2,87.3,18.0,1015.0,93.0,1.0,1,4.0,2,14,7,2019,5
42.9,53.6,73.8,14.0,1017.0,100.0,4.0,3,6.0,4,9,9,2019,7
37.3,2.6,93.9,12.0,1020.0,93.0,7.0,1,6.0,1,10,2,2019,1
39.0,63.7,82.5,21.0,1014.0,77.0,2.0,3,6.0,4,25,8,2019,17
41.8,0.0,75.8,7.0,1024.0,87.0,3.0,1,1.0,1,21,1,2019,0
44.3,3.5,81.8,5.0,1025.0,86.0,1.0,1,5.0,1,2,2,2019,23
39.7,29.9,89.3,22.0,1016.0,73.0,5.0,3,1.0,3,26,7,2018,16
41.5,5.8,87.2,18.0,1016.0,93.0,3.0,1,1.0,2,25,7,2018,21
40.1,31.2,83.6,21.0,1018.0,60.0,6.0,3,1.0,3,31,7,2018,18
46.0,0.0,86.9,13.0,1015.0,93.0,1.0,1,1.0,1,26,10,2018,1
47.7,4.8,85.5,20.0,1017.0,60.0,3.0,1,1.0,2,21,10,2018,3
44.9,102.4,76.3,12.0,1023.0,76.0,4.0,3,4.0,5,28,11,2018,9
49.8,0.0,74.9,13.0,1015.0,87.0,1.0,1,4.0,1,4,11,2018,5
43.8,2.7,86.3,13.0,1021.0,87.0,2.0,1,1.0,1,10,8,2018,4
42.7,35.2,77.6,22.0,1018.0,88.0,2.0,2,4.0,4,30,8,2019,19
38.4,92.5,85.8,21.0,1020.0,68.0,4.0,3,4.0,4,28,9,2019,16
41.9,0.0,75.8,12.0,1022.0,76.0,4.0,1,4.0,1,28,11,2018,5
